"","disp_key","rpt_date","submit_number","facility_no","field_pool","opno","dis_sold","dis_reinject","flare_gtr","flare_lt","pilot_purge","assist_gas","used","d_other","tr_from","tr_to","ng_leq","purch_gas","amnd_rpt","cmmnt","dt_mod"
"9760",3425,"11/01/96 00:00:00",290000024,4,0,112300,14881,479381,1332,1048,2015,0,268006,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9761",908,"12/01/96 00:00:00",1330000012,13,0,129000,1149627,0,107,106,0,0,34833,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9762",967,"12/01/96 00:00:00",1330000005,27,0,145000,0,0,711,92,217,0,36606,0,0,-57337,0,0,0,"","09/01/21 18:08:36"
"9763",970,"12/01/96 00:00:00",2830000004,26,0,134200,4718982,0,0,2991,121,0,27892,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9764",1801,"01/01/97 00:00:00",1330000006,27,0,145000,0,0,3831,512,620,0,37616,0,0,-33536,0,1789,0,"","09/01/21 18:08:36"
"9765",1703,"01/01/97 00:00:00",1330000020,37,0,145000,0,0,0,1119,4557,0,13854,5361,0,-2246,0,40257,0,"","09/01/21 18:08:36"
"9766",1805,"01/01/97 00:00:00",1330000012,13,0,129000,1478451,0,0,231,0,0,47938,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9767",1806,"01/01/97 00:00:00",1330000013,14,0,129000,202417,0,325,2,0,0,829,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9768",1716,"01/01/97 00:00:00",290000007,7,0,110500,3455792,17553975,73491,2147,22999,0,3239852,0,26017398,-1669142,3455792,0,0,"","09/01/21 18:08:36"
"9769",1803,"01/01/97 00:00:00",1330000010,29,0,145000,85627,0,5475,0,310,0,7153,977,102778,-2502,734,0,0,"","09/01/21 18:08:36"
"9770",1513,"02/01/97 00:00:00",290000031,7,0,112300,0,0,0,5629,31640,0,959480,0,0,-62400164,0,0,0,"","09/01/21 18:08:36"
"9771",1497,"02/01/97 00:00:00",1330000021,38,0,145000,0,0,0,6892,795,0,108672,24210,22569,-6566,0,0,0,"","09/01/21 18:08:36"
"9772",1499,"02/01/97 00:00:00",1330000023,38,0,145000,0,0,0,18475,4200,0,189744,544,147535,-4301,0,0,0,"","09/01/21 18:08:36"
"9773",2786,"03/01/97 00:00:00",1330000002,35,0,145000,0,1817341,788,2415,1085,0,107982,19854,0,0,0,2820218,0,"","09/01/21 18:08:36"
"9774",3245,"05/01/95 00:00:00",1330000006,27,0,145000,0,0,17559,474,186,0,32834,0,0,-21214,0,419,0,"","09/01/21 18:08:36"
"9775",3270,"05/01/95 00:00:00",290000028,7,0,110500,0,0,20744,22201,32179,0,717036,0,271718,-44986528,0,0,0,"","09/01/21 18:08:36"
"9776",21566,"10/01/95 00:00:00",290000002,3,0,112300,192764,9504201,12988,22355,10199,0,903583,0,0,0,177832,0,0,"","07/20/05 00:00:00"
"9777",21952,"11/01/05 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"","12/21/05 00:00:00"
"9778",1787,"01/01/96 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9779",1790,"01/01/96 00:00:00",230000003,19,0,131300,134424,0,0,0,0,0,2841,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9780",1319,"02/01/96 00:00:00",2830000007,36,0,145000,20597,0,0,0,0,0,574,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9781",22082,"12/01/05 00:00:00",2830000005,1,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"","01/19/06 00:00:00"
"9782",22098,"12/01/05 00:00:00",1330000026,10,0,119500,314666,0,0,0,0,0,3168,0,0,0,0,0,0,"","02/04/06 00:00:00"
"9783",22109,"12/01/05 00:00:00",1330000012,13,0,129000,2917473,0,0,257,0,0,123559,0,499038,0,0,0,0,"XFER CLU POOL","01/02/07 13:05:21"
"9784",22123,"12/01/05 00:00:00",1330000007,27,0,145000,0,0,160,0,217,0,12251,0,0,-6444,0,1743,0,"xfer to GPTF-lex,  GPTF-AB","01/21/06 00:00:00"
"9785",22146,"12/01/05 00:00:00",1330000015,32,0,145000,0,0,0,0,0,0,774,0,0,0,0,0,0,"","01/25/06 00:00:00"
"9786",22150,"01/01/06 00:00:00",2830000001,21,0,134200,5268320,0,0,0,0,0,19313,0,0,0,0,0,0,"","02/20/06 00:00:00"
"9787",22154,"01/01/06 00:00:00",2830000004,26,0,134200,3771891,0,0,3436,968,0,137371,0,0,0,0,0,0,"","02/20/06 00:00:00"
"9788",22155,"01/01/06 00:00:00",2830000006,33,0,145000,0,0,0,0,0,0,46,0,0,0,0,0,0,"","04/12/07 07:43:29"
"9789",30931,"09/01/07 00:00:00",1330000010,29,0,145000,766,0,128,1150,600,0,4899,2548,10091,0,0,0,0,"","10/19/07 00:00:00"
"9790",1644,"01/01/95 00:00:00",290000021,22,0,110500,29156,3089344,2369,1449,22742,0,762406,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9791",1645,"01/01/95 00:00:00",290000022,23,0,110500,35225,4529013,0,0,18522,0,774809,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9792",1462,"02/01/95 00:00:00",290000033,7,0,112300,0,0,0,0,21377,0,535904,0,0,-23687836,0,0,0,"","09/01/21 18:08:36"
"9793",1469,"02/01/95 00:00:00",1330000002,35,0,145000,0,6913052,869,5440,191,0,185774,12266,0,0,0,2395428,0,"","09/01/21 18:08:36"
"9794",1458,"02/01/95 00:00:00",290000029,7,0,110500,0,0,21448,7909,18264,0,835404,0,0,-25993738,0,0,0,"","09/01/21 18:08:36"
"9795",1437,"02/01/95 00:00:00",1330000013,14,0,129000,446474,0,0,0,0,0,1831,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9796",2716,"03/01/95 00:00:00",2830000006,33,0,145000,20780,0,0,0,0,0,1097,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9797",2693,"03/01/95 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,0,0,0,0,0,2925,0,"","09/01/21 18:08:36"
"9798",2709,"03/01/95 00:00:00",1330000025,38,0,145000,5331173,0,3551,4,11439,0,161380,3379,0,-126638,0,0,0,"","09/01/21 18:08:36"
"9799",3254,"05/01/95 00:00:00",2830000003,31,0,145000,9448,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9800",2523,"06/01/95 00:00:00",1330000015,32,0,145000,79136,0,0,5796,360,0,35742,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9801",2519,"06/01/95 00:00:00",1330000022,38,0,145000,0,0,4362,11056,6000,0,230660,20647,0,-9360,0,0,0,"","09/01/21 18:08:36"
"9802",2537,"06/01/95 00:00:00",290000009,9,0,110500,161339,10109679,535,1301,11854,0,799287,0,0,0,161339,0,0,"","09/01/21 18:08:36"
"9803",2172,"07/01/95 00:00:00",1330000012,13,0,129000,1231417,0,0,223,0,0,57808,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9804",2170,"07/01/95 00:00:00",1330000010,29,0,145000,64477,0,311,76,310,0,5285,1144,73250,-1359,288,0,0,"","09/01/21 18:08:36"
"9805",2193,"07/01/95 00:00:00",290000028,7,0,110500,0,0,17970,720,32371,0,587947,0,253479,-39395620,0,0,0,"","09/01/21 18:08:36"
"9806",2188,"07/01/95 00:00:00",290000024,4,0,112300,7893,290334,4337,1078,2284,0,119978,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9807",599,"08/01/95 00:00:00",1330000015,32,0,145000,80894,0,0,5703,217,0,31570,0,0,0,0,29,0,"","09/01/21 18:08:36"
"9808",616,"08/01/95 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9809",4279,"09/01/95 00:00:00",2830000003,31,0,145000,9333,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9810",4291,"09/01/95 00:00:00",2830000004,26,0,134200,4345619,0,0,2073,129,0,13641,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9811",4337,"09/01/95 00:00:00",290000022,23,0,110500,36647,3567586,20912,3575,18860,0,696484,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9812",4322,"09/01/95 00:00:00",1330000011,11,0,129000,145137,0,0,112,120,0,6398,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9813",3996,"10/01/95 00:00:00",2830000004,26,0,134200,4508636,0,0,1937,137,0,18908,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9814",3393,"11/01/95 00:00:00",1330000011,11,0,129000,119445,0,12336,15,120,0,5750,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9815",3398,"11/01/95 00:00:00",1330000005,27,0,145000,0,0,665,0,210,0,30766,0,0,-48749,0,0,0,"","09/01/21 18:08:36"
"9816",3608,"11/01/95 00:00:00",1330000025,38,0,145000,4673726,0,690,1340,9760,0,133410,3270,0,-214163,0,0,0,"","09/01/21 18:08:36"
"9817",2826,"03/01/00 00:00:00",290000007,7,0,110500,3198121,17270956,24448,2290,28984,44175,3288539,0,25562794,-1705281,3198121,0,0,"","02/24/10 00:00:00"
"9818",2812,"03/01/00 00:00:00",1.33e+09,38,0,145000,4335,0,5095,9859,775,0,92931,-11915,213656,-112576,0,4335,0,"","09/01/21 18:08:36"
"9819",17,"04/01/00 00:00:00",290000022,23,0,110500,23106,4842725,1936,15528,19807,0,732522,0,2747718,0,0,0,0,"","09/01/21 18:08:36"
"9820",46,"04/01/00 00:00:00",2830000007,36,0,145000,3914,0,0,0,0,0,643,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9821",3178,"05/01/00 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,965,0,965,-7443,0,1058,0,"","09/01/21 18:08:36"
"9822",2996,"05/01/00 00:00:00",1.33e+09,38,0,145000,4239,0,7316,0,775,0,86108,5665,239507,-135404,0,4239,0,"","09/01/21 18:08:36"
"9823",4765,"06/01/02 00:00:00",290000023,24,0,134200,764,0,0,707,12288,0,569836,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9824",4831,"07/01/02 00:00:00",1330000016,32,0,146700,0,0,1043,0,1550,0,10416,0,0,0,0,16911,0,"","09/01/21 18:08:36"
"9825",4829,"07/01/02 00:00:00",1330000014,32,0,146700,0,0,9075,0,1085,0,29284,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9826",30941,"09/01/07 00:00:00",1330000021,38,0,145000,0,0,0,26961,810,0,27214,0,30873,-511,0,44875,0,"","10/19/07 00:00:00"
"9827",4678,"08/01/02 00:00:00",230000003,19,0,131300,74726,0,0,0,0,0,464,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9828",5058,"08/01/02 00:00:00",2830000004,26,0,134200,4763674,0,0,1948,149,0,131005,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9829",4703,"09/01/02 00:00:00",2830000003,31,0,145000,14459,0,0,0,0,0,132,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9830",4725,"09/01/02 00:00:00",290000032,7,0,112300,0,0,0,3047,18202,0,353710,0,0,-11304169,0,0,0,"","09/01/21 18:08:36"
"9831",2804,"03/01/00 00:00:00",1330000010,29,0,145000,62932,0,26,0,620,0,7912,14661,87519,-1368,0,0,0,"","09/01/21 18:08:36"
"9832",29,"04/01/00 00:00:00",1330000017,32,0,145000,0,0,0,0,217,0,6876,0,0,0,0,11502,0,"","09/01/21 18:08:36"
"9833",24,"04/01/00 00:00:00",1330000023,38,0,145000,0,0,9268,12326,180,0,114867,36717,86220,-1771,0,0,0,"","09/01/21 18:08:36"
"9834",30930,"09/01/07 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,5012,0,5296,-284,0,0,0,"","10/19/07 00:00:00"
"9835",948,"12/01/95 00:00:00",290000030,7,0,110500,0,0,13643,3219,24677,0,982358,0,1006732,-43530236,0,0,0,"","09/01/21 18:08:36"
"9836",949,"12/01/95 00:00:00",290000031,7,0,112300,0,0,625,19619,31069,0,1101520,0,0,-69609584,0,0,0,"","09/01/21 18:08:36"
"9837",1764,"01/01/96 00:00:00",1330000021,38,0,145000,0,0,0,8264,849,0,133008,27311,30870,-8274,0,0,0,"","09/01/21 18:08:36"
"9838",1697,"01/01/96 00:00:00",1.33e+09,38,0,145000,0,0,9083,963,775,0,96592,37547,330217,-185257,0,3942,0,"","09/01/21 18:08:36"
"9839",3006,"05/01/00 00:00:00",290000024,4,0,112300,17336,518009,1708,191,371,10328,270790,0,0,0,0,0,0,"","02/24/10 00:00:00"
"9840",2097,"06/01/00 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,800,0,800,-8728,0,1073,0,"","09/01/21 18:08:36"
"9841",2302,"06/01/00 00:00:00",1330000018,15,0,129000,0,0,0,0,0,0,212,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9842",30938,"09/01/07 00:00:00",2830000003,31,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","10/19/07 00:00:00"
"9843",213,"08/01/00 00:00:00",1330000002,35,0,145000,42208,0,745,356,1085,0,105041,15677,0,0,0,2477544,0,"","11/19/03 13:38:57"
"9844",30948,"09/01/07 00:00:00",290000002,3,0,112300,98239,9906920,14303,2053,9870,21932,976519,0,0,0,82379,0,0,"","10/12/07 00:00:00"
"9845",359,"08/01/00 00:00:00",1330000018,15,0,129000,49648,0,0,0,0,0,148,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9846",338,"08/01/00 00:00:00",1330000021,38,0,145000,0,0,0,30562,837,0,124475,24104,62396,-4428,0,0,0,"","09/01/21 18:08:36"
"9847",4119,"09/01/00 00:00:00",1330000015,32,0,145000,22984,0,153,369,210,0,30664,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9848",4197,"09/01/00 00:00:00",1330000011,11,0,129000,278160,0,0,0,120,0,6450,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9849",4196,"09/01/00 00:00:00",290000019,2,0,112300,0,426665,185,1503,390,0,41801,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9850",30949,"09/01/07 00:00:00",1330000005,27,0,145000,0,0,3244,0,210,0,24650,0,0,-4416,0,3882,0,"","10/19/07 00:00:00"
"9851",4139,"09/01/00 00:00:00",1330000002,35,0,145000,0,607492,1017,5032,1050,0,109701,13813,0,0,0,1527628,0,"","11/19/03 00:00:00"
"9852",4128,"09/01/00 00:00:00",290000029,7,0,134200,0,0,1930,4072,19022,110,658702,0,316701,-18049256,0,0,0,"","02/24/10 00:00:00"
"9853",4131,"09/01/00 00:00:00",290000032,7,0,112300,0,1296461,0,11709,23387,0,531735,0,0,-20709731,0,0,0,"","09/01/21 18:08:36"
"9854",3803,"10/01/00 00:00:00",2830000004,26,0,134200,4772859,0,0,2417,100,0,68288,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9855",3807,"10/01/00 00:00:00",290000028,7,0,134200,0,0,5072,6017,32552,32,711673,0,280925,-59736976,0,0,0,"","02/24/10 00:00:00"
"9856",3810,"10/01/00 00:00:00",290000031,7,0,112300,0,0,0,7730,35152,0,969898,0,0,-68815030,0,0,0,"","09/01/21 18:08:36"
"9857",3384,"11/01/00 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9858",3354,"11/01/00 00:00:00",290000021,22,0,134200,12942,3735384,2674,2389,12780,4577,840791,0,257947,-1810932,0,0,0,"","02/24/10 00:00:00"
"9859",3376,"11/01/00 00:00:00",290000030,7,0,134200,0,0,0,3,20347,141,981692,0,1001612,-48505781,0,0,0,"","02/23/10 00:00:00"
"9860",746,"12/01/00 00:00:00",230000003,19,0,131300,151235,0,0,0,0,0,933,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9861",810,"12/01/00 00:00:00",1330000007,27,0,145000,0,0,0,0,217,0,16635,0,0,-26954,0,0,0,"","09/01/21 18:08:36"
"9862",719,"12/01/00 00:00:00",1330000021,38,0,145000,0,0,20,24750,837,0,119145,24562,29006,-2998,0,0,0,"","09/01/21 18:08:36"
"9863",1603,"01/01/01 00:00:00",290000024,4,0,112300,17925,556559,681,347,372,10132,293698,0,0,0,0,0,0,"","02/24/10 00:00:00"
"9864",1626,"01/01/01 00:00:00",1330000027,10,0,119500,0,0,0,0,8901,0,18500,0,0,0,0,3294,0,"","09/01/21 18:08:36"
"9865",1621,"01/01/01 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9866",1231,"02/01/01 00:00:00",290000021,22,0,134200,12425,3273760,0,797,8538,4120,753569,0,209803,-1436993,0,0,0,"","02/24/10 00:00:00"
"9867",1071,"02/01/01 00:00:00",2830000001,21,0,134200,3491682,0,0,0,0,0,17444,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9868",1077,"02/01/01 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9869",1082,"02/01/01 00:00:00",1330000027,10,0,119500,0,0,0,0,8357,0,20261,0,0,0,0,7515,0,"","09/01/21 18:08:36"
"9870",1249,"02/01/01 00:00:00",2830000006,33,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9871",2647,"03/01/01 00:00:00",290000023,24,0,134200,952,619,0,136,15494,0,733728,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9872",66,"04/01/01 00:00:00",1330000012,13,0,129000,1283436,0,6459,296,0,0,48607,-37635,37635,0,0,0,0,"","09/01/21 18:08:36"
"9873",3202,"05/01/01 00:00:00",1330000021,38,0,145000,0,0,141,33015,837,0,120442,20361,16198,-2096,0,0,0,"","09/01/21 18:08:36"
"9874",3206,"05/01/01 00:00:00",1330000014,32,0,146700,0,0,0,12291,1085,0,18741,0,0,0,0,2172,0,"","09/01/21 18:08:36"
"9875",3189,"05/01/01 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,1078,0,1078,-3650,0,0,0,"","09/01/21 18:08:36"
"9876",3578,"11/01/01 00:00:00",1330000026,10,0,119500,10454,0,0,0,0,0,710,0,0,0,0,0,0,"","01/07/05 13:35:07"
"9877",4761,"06/01/02 00:00:00",1330000012,13,0,129000,1447521,0,0,76,0,0,48778,-100,100,0,0,0,0,"","09/01/21 18:08:36"
"9878",4812,"07/01/02 00:00:00",1330000008,28,0,145000,2779,0,0,0,0,0,534,0,3313,-4799,0,0,0,"","09/01/21 18:08:36"
"9879",4820,"07/01/02 00:00:00",290000022,23,0,134200,33039,4596995,11847,14020,18327,0,729080,0,1594265,0,0,0,0,"","11/29/05 00:00:00"
"9880",4827,"07/01/02 00:00:00",1330000023,38,0,145000,0,0,187,16081,186,0,104490,0,62479,-10178,0,0,0,"","09/01/21 18:08:36"
"9881",5044,"08/01/02 00:00:00",2830000003,31,0,145000,2554,0,0,0,0,0,192,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9882",5056,"08/01/02 00:00:00",2830000005,1,0,110800,31463,0,0,190,0,0,2134,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9883",5046,"08/01/02 00:00:00",1330000020,37,0,145000,0,0,0,1518,2470,0,24600,0,0,-14643,0,5015,0,"","09/01/21 18:08:36"
"9884",4686,"09/01/02 00:00:00",2830000001,21,0,134200,3762162,0,0,0,0,0,11490,0,0,0,0,0,0,"","06/02/03 00:00:00"
"9885",4701,"09/01/02 00:00:00",290000022,23,0,134200,32209,5028291,12392,13220,20695,0,684077,0,1479988,0,0,0,0,"","09/01/21 18:08:36"
"9886",4695,"09/01/02 00:00:00",1330000009,27,0,145000,0,0,0,0,0,0,1279,0,1279,-2587,0,1736,0,"","09/01/21 18:08:36"
"9887",2841,"03/01/00 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9888",2639,"03/01/00 00:00:00",290000019,2,0,112300,0,184527,799,2236,403,0,41890,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9889",2806,"03/01/00 00:00:00",1330000012,13,0,129000,571998,0,55,49,0,0,26349,-77856,77856,0,0,0,0,"","09/01/21 18:08:36"
"9890",2808,"03/01/00 00:00:00",290000021,22,0,110500,12132,3589687,1789,6330,20306,6672,629173,0,250799,-1033373,0,0,0,"","02/24/10 00:00:00"
"9891",37,"04/01/00 00:00:00",290000030,7,0,110500,0,0,0,291,20109,571,1003838,0,1023947,-48184608,0,0,0,"","02/23/10 00:00:00"
"9892",22102,"12/01/05 00:00:00",290000008,7,0,112300,2297159,6567808,2398,1700,27747,46743,3266077,0,238224285,-226014654,2297159,0,0,"xfer from: FS1 FS2 FS3 GC1 GC2 GC3, xfer to:  FS1 FS2 FS3 CCP GPMA","02/24/10 00:00:00"
"9893",22132,"12/01/05 00:00:00",1330000035,37,0,145000,0,0,0,401,710,0,11231,0,8908,-190,0,0,0,"xfer from: A-15rd, A-27rd SH,  xfer to:  TBPF","01/21/06 00:00:00"
"9894",31679,"07/01/06 00:00:00",1330000033,46,0,129000,597801,0,1778,260,0,0,578,0,0,0,0,0,0,"","03/05/08 00:00:00"
"9895",22168,"01/01/06 00:00:00",1330000026,10,0,119500,336139,0,0,0,0,0,3380,0,0,0,0,0,0,"","02/23/06 00:00:00"
"9896",22170,"01/01/06 00:00:00",1330000027,10,0,119500,7181,0,122,0,37,0,2479,0,0,0,0,0,0,"","02/21/06 00:00:00"
"9897",2096,"06/01/00 00:00:00",1330000007,27,0,145000,0,0,0,0,210,0,16949,0,0,-19099,0,0,0,"","09/01/21 18:08:36"
"9898",1922,"07/01/00 00:00:00",1330000018,15,0,129000,1587,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9899",1903,"07/01/00 00:00:00",1330000023,38,0,145000,0,0,0,28470,186,0,124455,35282,99447,-1851,0,0,0,"","09/01/21 18:08:36"
"9900",1899,"07/01/00 00:00:00",1.33e+09,38,0,145000,3783,0,4690,0,775,0,79570,15244,270319,-166257,0,3783,0,"","09/01/21 18:08:36"
"9901",22171,"01/01/06 00:00:00",2.9e+08,6,0,112300,2486145,216817606,0,2167,33745,0,6163460,0,225503123,0,0,0,0,"xfer from:  CGF, FS-1","02/22/06 00:00:00"
"9902",349,"08/01/00 00:00:00",2.9e+08,6,0,134200,683638,192781222,0,2433,29989,0,5266778,0,218407349,-20791449,0,0,0,"","09/01/21 18:08:36"
"9903",215,"08/01/00 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9904",347,"08/01/00 00:00:00",2830000004,26,0,134200,5071357,0,0,1548,99,0,67593,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9905",4214,"09/01/00 00:00:00",290000023,24,0,134200,945,35238,196,646,19645,0,586023,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9906",4209,"09/01/00 00:00:00",2830000002,30,0,145000,152043,0,0,0,0,0,1055,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9907",4115,"09/01/00 00:00:00",1330000022,38,0,145000,18829,0,0,13141,6000,0,250024,22061,0,-134902,0,0,0,"","09/01/21 18:08:36"
"9908",4195,"09/01/00 00:00:00",1030000017,20,0,134200,0,0,1841,219,0,0,0,0,0,0,0,36871,0,"","09/01/21 18:08:36"
"9909",30936,"09/01/07 00:00:00",290000022,23,0,134200,36136,4386299,1298,9790,18152,0,668805,0,715122,0,0,0,0,"","10/19/07 00:00:00"
"9910",3772,"10/01/00 00:00:00",1330000011,11,0,129000,332750,0,42568,0,124,0,4900,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9911",3773,"10/01/00 00:00:00",2830000001,21,0,134200,4737086,0,0,0,0,0,11873,0,0,0,0,0,0,"","07/28/03 00:00:00"
"9912",3796,"10/01/00 00:00:00",1330000025,38,0,145000,4167497,0,3755,363,10429,0,148066,0,0,-36575,0,0,0,"","09/01/21 18:08:36"
"9913",3787,"10/01/00 00:00:00",290000021,22,0,134200,12527,3960689,78,4351,14500,4497,834125,0,268084,-1887893,0,0,0,"","02/24/10 00:00:00"
"9914",3817,"10/01/00 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9915",3378,"11/01/00 00:00:00",290000032,7,0,112300,0,1633769,9379,3060,28011,0,625470,0,0,-22399394,0,0,0,"","09/01/21 18:08:36"
"9916",3385,"11/01/00 00:00:00",2830000007,36,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9917",3525,"11/01/00 00:00:00",1330000006,27,0,145000,0,0,1164,385,600,0,41422,0,0,-8820,0,444,0,"","09/01/21 18:08:36"
"9918",3516,"11/01/00 00:00:00",1330000011,11,0,129000,422981,0,3360,0,120,0,6713,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9919",741,"12/01/00 00:00:00",1330000018,15,0,129000,0,0,0,0,0,0,86,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9920",802,"12/01/00 00:00:00",290000019,2,0,112300,0,302207,0,350,403,0,35616,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9921",713,"12/01/00 00:00:00",290000021,22,0,134200,14858,3367001,0,2279,12870,5016,870095,0,255347,-1414736,0,0,0,"","02/24/10 00:00:00"
"9922",720,"12/01/00 00:00:00",1330000022,38,0,145000,26270,0,0,12014,6200,0,257203,22744,0,-182656,0,0,0,"","09/01/21 18:08:36"
"9923",727,"12/01/00 00:00:00",290000024,4,0,112300,17215,496978,5437,1400,372,10721,285938,0,0,0,0,0,0,"","02/24/10 00:00:00"
"9924",1622,"01/01/01 00:00:00",1330000002,35,0,145000,0,68285,237,89,1085,0,157539,16943,0,0,0,3060182,0,"","09/01/21 18:08:36"
"9925",1620,"01/01/01 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9926",22172,"01/01/06 00:00:00",290000008,7,0,112300,2476580,7453488,3000,3315,28359,47809,3331882,0,243072913,-229728481,2476580,0,0,"xfer from: FS1, FS2, FS3, GC1, GC2, GC3,  xfer to: FS1, FS2, FS3, CCP, GPMA","02/24/10 00:00:00"
"9927",1252,"02/01/01 00:00:00",290000028,7,0,134200,0,0,17594,9249,21733,82,687020,0,263971,-51164774,0,0,0,"","02/24/10 00:00:00"
"9928",1227,"02/01/01 00:00:00",1330000010,29,0,145000,35584,0,0,676,560,0,7492,1155,46614,-1147,0,0,0,"","09/01/21 18:08:36"
"9929",1251,"02/01/01 00:00:00",290000007,7,0,134200,2655588,13200541,27781,2489,26208,42133,2789774,0,20306622,-1562108,2655588,0,0,"","02/24/10 00:00:00"
"9930",1248,"02/01/01 00:00:00",2830000004,26,0,134200,4012353,0,0,5996,85,0,59031,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9931",1244,"02/01/01 00:00:00",1330000017,32,0,145000,0,0,103,0,196,0,5289,0,0,0,0,8708,0,"","09/01/21 18:08:36"
"9932",2656,"03/01/01 00:00:00",1330000015,32,0,145000,49838,0,0,434,217,0,30769,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9933",2857,"03/01/01 00:00:00",2830000002,30,0,145000,342500,0,0,0,0,0,2757,0,0,0,0,0,0,"","09/01/21 18:08:36"
"9934",2681,"03/01/01 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","08/13/03 07:14:08"
"9935",2853,"03/01/01 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,1229,0,1229,-3225,0,0,0,"","09/01/21 18:08:36"
"9936",69,"04/01/01 00:00:00",290000022,23,0,134200,26744,4481444,249,2652,15654,0,699979,0,2456435,0,0,0,0,"","08/15/03 00:00:00"
